dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Base,92,980753,675.4551820755005,7.496697425842285,117663.893,1301.369,0.9540463682436552,0.13678250249805707,0.42807505211952745,0.03846477319388719,0.20732015145140936,0.6948051394628202,0.9540463682436552,0.13678250249805707,0.42807505211952745,0.03846477319388719,0.20732015145140936,0.9702387487284566,0.9940765536232805,0.9917612727244574
Variant I,92,980753,679.0918583869934,7.662568807601929,118714.638,704.788,0.9409150773133018,0.11421171359344974,0.47498262682418346,0.05245087368650189,0.18414494510675558,0.7112658765688408,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,92,980753,676.1317489147186,7.4983131885528564,118521.053,1331.313,0.9619384420272182,0.15992266261566082,0.40236275191104937,0.03009419587200443,0.2288763711829232,0.6861342780195224,0.9619384420272182,0.15992266261566082,0.40236275191104937,0.03009419587200443,0.2288763711829232,0.9885350025668497,0.945160320978666,0.9992459292078327
Variant III,92,980753,647.717428445816,8.972742557525635,112402.724,1562.678,0.9691565427521599,0.12554585152838427,0.3035444947209653,0.0234582880093716,0.17762577228596643,0.640043103355797,0.9691565427521599,0.12554585152838427,0.3035444947209653,0.0234582880093716,0.17762577228596643,0.9925821319050875,0.9893434682167076,0.9499565701063464
Variant IV,92,980753,643.0151929855347,8.585551023483276,109933.138,1527.608,0.9620229070806713,0.102364123811845,0.3167420814479638,0.03081750481131286,0.1547246270031313,0.6429622883183255,0.9620229070806713,0.102364123811845,0.3167420814479638,0.03081750481131286,0.1547246270031313,0.9798084242578026,0.9689709347716281,0.9918689552701385
Variant V,92,980753,644.2705574035645,8.989371299743652,111687.653,1570.439,0.9580505809526962,0.10888192267502612,0.3929110105580694,0.0356790226759267,0.17051219113074784,0.6786159939410713,0.9580505809526962,0.10888192267502612,0.3929110105580694,0.0356790226759267,0.17051219113074784,0.981404147910396,0.9736871080472976,0.9771144568799017
Base,93,51662,672.1193075180054,7.58729887008667,117145.933,1333.712,0.9607435698572272,0.15161725067385445,0.39089645587213345,0.03114286138334661,0.2184890269955331,0.6798767972443934,0.9607435698572272,0.15161725067385445,0.39089645587213345,0.03114286138334661,0.2184890269955331,0.9562427644030674,0.9719226950040024,0.9704857742575256
Variant I,93,51662,672.667947769165,7.429396152496338,117523.945,1310.02,0.9774108580069265,0.20136286201022147,0.2053509381514941,0.01159638256189025,0.2033373473249613,0.596877277794802,0.9774108580069265,0.20136286201022147,0.2053509381514941,0.01159638256189025,0.2033373473249613,0.9360142617150853,0.9998126112071232,0.9084006471731711
Variant II,93,51662,675.7326147556305,7.558220386505127,118081.79,1325.323,0.9501341397980586,0.13424957673538493,0.4683808200138985,0.04300655017513308,0.20868488273086153,0.7126871349193827,0.9501341397980586,0.13424957673538493,0.4683808200138985,0.04300655017513308,0.20868488273086153,0.9652932185460825,0.9787056465830627,0.9571645425991235
Variant III,93,51662,645.401252746582,8.576852560043335,112482.359,1498.203,0.9520796782415837,0.09600941091303955,0.40007541478129716,0.04179566563467492,0.15485660074436255,0.679139874573311,0.9520796782415837,0.09600941091303955,0.40007541478129716,0.04179566563467492,0.15485660074436255,0.9845542984527618,0.9745785509976297,0.9923280588460397
Variant IV,93,51662,642.0419075489044,8.882131099700928,112087.181,1565.506,0.9524313946174982,0.09032795997776542,0.36764705882352944,0.041080244331018326,0.14502454261490405,0.6632834072462556,0.9524313946174982,0.09032795997776542,0.36764705882352944,0.041080244331018326,0.14502454261490405,0.9968792434649257,0.9773875772356933,0.9817740644280956
Variant V,93,51662,645.4717302322388,9.035361766815186,111811.679,1543.392,0.9587084974676421,0.11005854177754125,0.389894419306184,0.034980336373525225,0.1716609944384494,0.6774570414663293,0.9587084974676421,0.11005854177754125,0.389894419306184,0.034980336373525225,0.1716609944384494,0.9839165606055796,0.9926638075922033,0.9810180401233511
Base,94,892873,675.7503967285156,7.48862624168396,117925.346,1329.584,0.9596265566237909,0.1509116772274667,0.40548992355802643,0.03248356280270911,0.21996041843370087,0.6865031803776587,0.9596265566237909,0.1509116772274667,0.40548992355802643,0.03248356280270911,0.21996041843370087,0.9924834732004594,0.9865646565274193,0.983456598785712
Variant I,94,892873,674.7089681625366,7.636700391769409,118077.307,1326.039,0.974581727720599,0.18918198774313882,0.24669909659485753,0.015054518829279877,0.21414567938470822,0.6158222888827888,0.974581727720599,0.18918198774313882,0.24669909659485753,0.015054518829279877,0.21414567938470822,0.9423445401677001,0.9997023617411871,0.9590001479503563
